crime,subcrime,year,arrest,total
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2011,False,4
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2011,True,22
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2012,False,2
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2012,True,1
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2013,False,2
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2013,True,18
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2014,True,19
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2015,False,5
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2015,True,14
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2016,False,4
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2016,True,15
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2017,False,1
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2017,True,27
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2018,False,3
BATTERY,AGG PO HANDS ETC SERIOUS INJ,2018,True,16
BATTERY,AGG PO HANDS NO/MIN INJURY,2008,False,256
BATTERY,AGG PO HANDS NO/MIN INJURY,2008,True,1400
BATTERY,AGG PO HANDS NO/MIN INJURY,2009,False,164
BATTERY,AGG PO HANDS NO/MIN INJURY,2009,True,1626
BATTERY,AGG PO HANDS NO/MIN INJURY,2010,False,175
BATTERY,AGG PO HANDS NO/MIN INJURY,2010,True,1474
BATTERY,AGG PO HANDS NO/MIN INJURY,2011,False,49
BATTERY,AGG PO HANDS NO/MIN INJURY,2011,True,760
BATTERY,AGG PO HANDS NO/MIN INJURY,2012,False,66
BATTERY,AGG PO HANDS NO/MIN INJURY,2012,True,838
BATTERY,AGG PO HANDS NO/MIN INJURY,2013,False,58
BATTERY,AGG PO HANDS NO/MIN INJURY,2013,True,717
BATTERY,AGG PO HANDS NO/MIN INJURY,2014,False,74
BATTERY,AGG PO HANDS NO/MIN INJURY,2014,True,677
BATTERY,AGG PO HANDS NO/MIN INJURY,2015,False,54
BATTERY,AGG PO HANDS NO/MIN INJURY,2015,True,657
BATTERY,AGG PO HANDS NO/MIN INJURY,2016,False,90
BATTERY,AGG PO HANDS NO/MIN INJURY,2016,True,499
BATTERY,AGG PO HANDS NO/MIN INJURY,2017,False,65
BATTERY,AGG PO HANDS NO/MIN INJURY,2017,True,463
BATTERY,AGG PO HANDS NO/MIN INJURY,2018,False,124
BATTERY,AGG PO HANDS NO/MIN INJURY,2018,True,488
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2008,False,46
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2008,True,60
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2009,False,48
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2009,True,82
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2010,False,27
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2010,True,53
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2011,False,12
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2011,True,28
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2012,True,3
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2013,False,1
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2013,True,6
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2014,False,6
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2014,True,9
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2015,False,11
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2015,True,17
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2016,False,14
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2016,True,18
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2017,False,11
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2017,True,21
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2018,False,11
BATTERY,AGG PRO EMP HANDS SERIOUS INJ,2018,True,17
BATTERY,AGG PRO.EMP: HANDGUN,2008,False,14
BATTERY,AGG PRO.EMP: HANDGUN,2008,True,8
BATTERY,AGG PRO.EMP: HANDGUN,2009,False,6
BATTERY,AGG PRO.EMP: HANDGUN,2009,True,4
BATTERY,AGG PRO.EMP: HANDGUN,2010,True,4
BATTERY,AGG PRO.EMP: HANDGUN,2015,False,1
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2008,False,132
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2008,True,58
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2009,False,130
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2009,True,62
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2010,False,150
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2010,True,77
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2011,False,58
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2011,True,29
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2012,False,11
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2012,True,13
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2013,False,12
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2013,True,9
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2014,False,23
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2014,True,16
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2015,False,47
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2015,True,24
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2016,False,38
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2016,True,20
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2017,False,42
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2017,True,13
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2018,False,63
BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,2018,True,20
BATTERY,AGG PRO.EMP: OTHER FIREARM,2008,False,8
BATTERY,AGG PRO.EMP: OTHER FIREARM,2009,False,2
BATTERY,AGG PRO.EMP: OTHER FIREARM,2009,True,6
BATTERY,AGG PRO.EMP: OTHER FIREARM,2011,False,1
BATTERY,AGG PRO.EMP: OTHER FIREARM,2011,True,1
BATTERY,AGG PRO.EMP: OTHER FIREARM,2015,False,1
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2008,False,12
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2008,True,6
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2009,False,22
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2009,True,8
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2010,False,19
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2010,True,5
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2011,False,8
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2011,True,4
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2012,False,11
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2012,True,2
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2013,False,6
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2013,True,2
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2014,False,7
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2014,True,1
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2015,False,6
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2015,True,5
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2016,False,5
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2016,True,1
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2017,False,6
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2017,True,4
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2018,False,3
BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,2018,True,1
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2008,False,386
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2008,True,102
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2009,False,350
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2009,True,144
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2010,False,328
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2010,True,122
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2011,False,149
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2011,True,73
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2012,False,103
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2012,True,63
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2013,False,93
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2013,True,60
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2014,False,84
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2014,True,51
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2015,False,90
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2015,True,44
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2016,False,88
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2016,True,43
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2017,False,111
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2017,True,58
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2018,False,137
BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,2018,True,57
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2008,False,236
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2008,True,64
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2009,False,266
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2009,True,78
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2010,False,287
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2010,True,75
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2011,False,160
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2011,True,44
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2012,False,144
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2012,True,36
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2013,False,111
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2013,True,35
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2014,False,124
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2014,True,38
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2015,False,134
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2015,True,26
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2016,False,128
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2016,True,24
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2017,False,108
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2017,True,29
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2018,False,123
BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,2018,True,32
BATTERY,AGGRAVATED DOMESTIC BATTERY,2009,False,2
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2008,False,150
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2008,True,16
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2009,False,18
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2009,True,28
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2010,False,29
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2010,True,17
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2011,False,3
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2011,True,10
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2012,False,4
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2012,True,5
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2013,True,7
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2014,False,1
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2014,True,3
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2015,False,3
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2015,True,10
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2016,False,7
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2016,True,4
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2017,False,3
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2017,True,9
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2018,False,8
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,2018,True,2
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2008,False,248
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2008,True,142
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2009,False,210
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2009,True,122
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2010,False,303
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2010,True,161
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2011,False,78
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2011,True,59
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2012,False,100
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2012,True,53
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2013,False,92
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2013,True,68
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2014,False,74
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2014,True,64
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2015,False,91
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2015,True,61
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2016,False,147
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2016,True,98
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2017,False,290
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2017,True,168
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2018,False,365
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,2018,True,180
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2008,False,1222
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2008,True,630
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2009,False,1214
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2009,True,712
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2010,False,1032
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2010,True,570
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2011,False,507
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2011,True,313
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2012,False,529
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2012,True,288
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2013,False,444
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2013,True,301
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2014,False,412
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2014,True,257
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2015,False,418
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2015,True,267
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2016,False,476
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2016,True,228
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2017,False,488
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2017,True,229
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2018,False,502
BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,2018,True,229
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2008,False,2156
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2008,True,746
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2009,False,2148
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2009,True,804
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2010,False,1912
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2010,True,577
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2011,False,839
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2011,True,287
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2012,False,797
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2012,True,258
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2013,False,699
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2013,True,269
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2014,False,627
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2014,True,234
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2015,False,761
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2015,True,250
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2016,False,785
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2016,True,250
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2017,False,863
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2017,True,265
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2018,False,844
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,2018,True,266
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2008,False,22
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2008,True,14
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2009,False,6
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2009,True,6
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2010,False,7
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2011,False,2
BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER FIREARM,2015,True,1
BATTERY,AGGRAVATED OF A CHILD,2008,False,28
BATTERY,AGGRAVATED OF A CHILD,2008,True,22
BATTERY,AGGRAVATED OF A CHILD,2009,False,48
BATTERY,AGGRAVATED OF A CHILD,2009,True,24
BATTERY,AGGRAVATED OF A CHILD,2010,False,41
BATTERY,AGGRAVATED OF A CHILD,2010,True,24
BATTERY,AGGRAVATED OF A CHILD,2011,False,16
BATTERY,AGGRAVATED OF A CHILD,2011,True,13
BATTERY,AGGRAVATED OF A CHILD,2012,False,13
BATTERY,AGGRAVATED OF A CHILD,2012,True,8
BATTERY,AGGRAVATED OF A CHILD,2013,False,26
BATTERY,AGGRAVATED OF A CHILD,2013,True,13
BATTERY,AGGRAVATED OF A CHILD,2014,False,12
BATTERY,AGGRAVATED OF A CHILD,2014,True,11
BATTERY,AGGRAVATED OF A CHILD,2015,False,28
BATTERY,AGGRAVATED OF A CHILD,2015,True,16
BATTERY,AGGRAVATED OF A CHILD,2016,False,31
BATTERY,AGGRAVATED OF A CHILD,2016,True,19
BATTERY,AGGRAVATED OF A CHILD,2017,False,54
BATTERY,AGGRAVATED OF A CHILD,2017,True,22
BATTERY,AGGRAVATED OF A CHILD,2018,False,39
BATTERY,AGGRAVATED OF A CHILD,2018,True,18
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2008,False,162
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2008,True,90
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2009,False,188
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2009,True,70
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2010,False,155
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2010,True,66
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2011,False,98
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2011,True,56
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2012,False,92
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2012,True,57
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2013,False,80
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2013,True,53
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2014,False,52
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2014,True,33
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2015,False,101
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2015,True,41
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2016,False,117
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2016,True,42
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2017,False,170
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2017,True,67
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2018,False,159
BATTERY,AGGRAVATED OF A SENIOR CITIZEN,2018,True,50
BATTERY,AGGRAVATED OF A UNBORN CHILD,2008,False,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2008,True,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2009,False,4
BATTERY,AGGRAVATED OF A UNBORN CHILD,2009,True,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2010,False,4
BATTERY,AGGRAVATED OF A UNBORN CHILD,2010,True,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2011,False,1
BATTERY,AGGRAVATED OF A UNBORN CHILD,2012,False,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2013,False,1
BATTERY,AGGRAVATED OF A UNBORN CHILD,2013,True,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2014,False,2
BATTERY,AGGRAVATED OF A UNBORN CHILD,2015,False,6
BATTERY,AGGRAVATED OF A UNBORN CHILD,2017,False,4
BATTERY,AGGRAVATED OF A UNBORN CHILD,2017,True,1
BATTERY,AGGRAVATED OF A UNBORN CHILD,2018,False,1
BATTERY,AGGRAVATED PO: HANDGUN,2008,False,8
BATTERY,AGGRAVATED PO: HANDGUN,2008,True,12
BATTERY,AGGRAVATED PO: HANDGUN,2009,True,8
BATTERY,AGGRAVATED PO: HANDGUN,2010,False,5
BATTERY,AGGRAVATED PO: HANDGUN,2010,True,4
BATTERY,AGGRAVATED PO: HANDGUN,2011,False,1
BATTERY,AGGRAVATED PO: HANDGUN,2011,True,3
BATTERY,AGGRAVATED PO: HANDGUN,2012,False,1
BATTERY,AGGRAVATED PO: HANDGUN,2012,True,3
BATTERY,AGGRAVATED PO: HANDGUN,2014,True,2
BATTERY,AGGRAVATED PO: HANDGUN,2016,False,4
BATTERY,AGGRAVATED PO: HANDGUN,2016,True,2
BATTERY,AGGRAVATED PO: HANDGUN,2017,False,1
BATTERY,AGGRAVATED PO: HANDGUN,2017,True,2
BATTERY,AGGRAVATED PO: HANDGUN,2018,False,4
BATTERY,AGGRAVATED PO: HANDGUN,2018,True,1
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2008,False,8
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2008,True,10
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2009,False,22
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2009,True,10
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2010,False,18
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2010,True,16
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2011,False,8
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2011,True,5
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2012,False,10
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2012,True,2
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2013,False,6
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2013,True,3
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2014,False,6
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2014,True,3
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2015,False,3
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2015,True,4
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2016,False,6
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2016,True,1
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2017,False,6
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2017,True,5
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2018,False,3
BATTERY,AGGRAVATED PO: KNIFE/CUT INSTR,2018,True,2
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2008,False,48
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2008,True,118
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2009,False,42
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2009,True,186
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2010,False,57
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2010,True,138
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2011,False,23
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2011,True,66
BATTERY,AGGRAVATED PO: OTHER DANG WEAP,2012,False,12
